id,title,brand,category,subcategory,year,num_reviews,price,rating,in_stock,description
B09KY5J71D,Pawcomon Dog Onesies After Surgery Recovery Suits for Small Medium Large Female Male Neuter Dogs Pet Onesie Collars & Cones Preven Anxiety Bodysuit Anti-Licking Wounds Shirt Longs Sleeve,Pawcomon,Pet Supplies,Dogs,2021,171,17.99,4.1,true,"About this item 【Recovery Suit Size】Pawcomon dog surgery suit is available in 6 sizes (XS-XL), The dog onesie suitable for most small, medium and large dogs, such as: Bulldog, Rottweiler, Poodle, Beagle, French Bulldog, Golden retriever, Labrador, etc. Please note that proper healing of dog wounds after surgery requires a snug-fitting recovery suit. 【Breathable & Elastic Material】This recovery suit for dogs after surgery is made of 95%cotton & 5%Spandex, super soft for wearing, while the fabric is breathable and stretchy enough to give your pet a flexible fit. The dog surgical shirt is machine washable and reusable. 【Prevent Licking & Scratching】The dog recovery suit is designed to protect pet's wounds, spots, incision, bandages, hotspots and skin herpes when your pet is spayed or neutered or has an allergy flare up. Wear on this suit will increases your pet mobility, reduce stress, help them recovery more quickly. Also can be used as dog spay suit, dog neuter suit, dog home clothes. 【Substitute to E-collar/Bandage】Your pet needs a comfortable recovery! Wearing this dog bodysuit on, helps protect the problem area instead of covering the pet’s entire head, perfect alternative to the cone of shame, pet can play and eat with no limit. Pets will accept the dog post surgery suit much more gracefully than they do an e-collar. 【Easy to Wear & Take Off】Our Male Female dog surgical suits design of button, very easy to wear & take off. And for male dogs, we designed a circle on the sui"
B07DMBTFDC,Magpul Bipod for Hunting and Shooting,Magpul,Sports & Outdoors,Hunting & Fishing,2018,10010,104.0,4.7,true,About this item Mil-spec hard anodized 6061 T-6 aluminum Stainless steel internals Spring-tensioned legs stow neatly forward and snap down Leg extensions slide and lock securely with the push of a button Staggered soft rubber feet hold fast on a variety of shooting surfaces
B09G98L84Y,"ZVE iPhone 13 Pro Crossbody Wallet Case, Zipper Phone Case with RFID Blocking Card Holder Wrist Strap Purse Cover Gift for Women Compatible with iPhone 13 Pro (6.1 inch, 2021)- Black",ZVE,Cell Phones & Accessories,"Cases, Holsters & Sleeves",2021,3117,29.99,4.6,true,"What you need to know Q1: Is this wallet compatible with wireless charging? A1: No, there is about 0.5-0.6 inch thickness of wallet part, that will prevent wireless charging. Pls remove the case in wireless charging. Q2: What's the color of metal hardware?A2 : All the metal hardware of the case is gold. Match well with your outfits. Q3: Is the face of phone covered or just the back? A3: No, this phone case only has a wallet on the back and no a cover on the face. But there are 0.05-0.08 inch raised lips for screen and camera to prevent bump. Q4: Is this the RFID Wallet?A4 : Yes, all colors are RFID Wallet. Q5: What is the leather? Is this Genuine leather?A5 : No,it's made of soft PU leather and durable TPU case shell, which giving you a smooth feeling and a comprehensive protection.         Crossbody Strap+ Lanyard Keep your phone & case together and equipped with a crossbody strap so you can go hands free in shopping, seeing movies, etc.Length: Crossbody Strap (total length): 39-50 inchesWrist Strap (folded in half): 6.6 inchesBecause it is measured manually, there will be slight error. Convenient Wallet Function good way to keep cash, cards, keys, etc. Get rid of your Big& Heavy handbag! Zipper Design The design of the zipper can not only hold your daily necessities, but also ensure the safety of your property.       RFID Blocking Protection The wallet cases' card slots are equipped with advance RFID Blocking technology which protects your data from RFID theft. Extra Care S"
B0BTHP6T2F,"BrosTrend AX1800 WiFi 6 Linux Compatible WiFi Adapter for PC and Raspberry Pi 2+, USB WiFi Adapter Linux for Ubuntu, Mint, Debian, Kubuntu, Mate, Zorin, PureOS, Windows 11/10 WiFi Dongle Dual Band",BrosTrend,Electronics,Computers & Accessories,2023,1209,33.99,4.2,true,"1800Mbps Linux Compatible WiFi Adapter Bring WiFi 6 to Linux Devices Upgrade your Linux devices and enjoy a fast 1800Mbps WiFi 6 connection with this Linux USB WiFi adapter. With great Linux compatibility and our continuous support, it will deliver excellent value to you. Get it now and discover WiFi 6 benefits on your Linux devices.   Enjoy 1800Mbps WiFi 6 Connection With dual-band speed of up to 1800Mbps, this Linux WiFi adapter boosts lightning-fast WiFi connectivity for even the most demanding applications. WiFi 6 features including MU-MIMO and OFDMA, enable fast data transmission and great throughput for Linux machines. Supports Multiple Operating Systems   Previous page Boosted WiFi Range Receive a stronger WiFi signal from your router or access point, even at a distance. Improved Signal Strength Builds a directional connection with your router for a consistent WiFi experience. Works with Any WiFi Routers Compatible with any WiFi routers of 802.11 ax/ac/n and any mesh WiFi systems. Next page 1 Signal Power Amplifiers 2 Beamforming Technology 3 Universal Compatibility   Does this Linux USB WiFi adapter support kernel 6.5? Yes, it supports kernels up to 6.5. The above information is subject to change without prior notice. What operating systems does this Linux compatible WiFi adapter support? It should work with most Linux distributions that are derived from Debian. Currently NOT compatible with Kali Linux, deepin, RHEL, CentOS, openSUSE Leap, OpenWrt, Guix, Puppy, Tails,"
B08XBN75NS,"Twinkle Star 138 LED Star Moon Curtain String Lights, Window Curtain Lights with 8 Flashing Modes Ramadan Decoration Christmas Wedding, Party, Home, Patio Lawn Decorations, Warm White",Twinkle Star,Home & Kitchen,Seasonal Décor,2018,1288,23.99,4.6,true,Star Curtain String Lights Star String Lights Rope Lights Star String Lights Photo Clips String Photo Clips String Lights Star Curtain String Lights LED Quantity 138 100 240 40 40 138 Light Color Warm White Warm White Warm White Warm White Warm White White Length 6.7ft x 3.3ft 49ft 33ft 14ft 16.4ft 6.7ft x 3.3ft Power Source Adapter Operated Adapter Operated Adapter Operated Battery Operated Battery Operated Adapter Operated Specifications: Size: 6.7ft x 3.3ft Plug wire to the controller: 5ft LED color: Warm White LED quantity: 138 LEDs LED waterproof level: IP44 Voltage: 110V Output: 30V safe low voltage Package includes: 1 x Star Moon Curtain String Lights Twinkle Star Warm White Star Moon Curtain Lights Instructions Note: The snap absolutely can not cut off! If cut off it will affect the normal use. The string lights are IP44 waterproofed but soaked in water is not recommended. Step1: Please open the box carefully. Step2: Take out the string lights to plug the power to test whether it is all bright and can adjust the modes. Step3: Put it in the flat and find the controller. The line where the controller is located is the main line. Step4: Take all the big moon in your hand and unlock them a few times in the opposite direction of the winding. The lights will all be separated. Step5: Take all the small stars in your hand and unlock them a few times in the opposite direction of the winding. The lights will all be separated. Step6: Separate the stars and moon one by one along 
B07B3NZHZD,Tintart Performance Lenses Compatible with Oakley Fives Squared OO9238 | Fives Squared Asian Fit(AF) OO9214 Polarized Etched,TintartOptics,"Clothing, Shoes & Jewelry",Men,2019,411,32.98,4.2,true,"Here is only one goal in our mind, to produce superior replacement lenses for you. As a well-known brand of the replacement lenses industry for many years, Tintart Optics owns number of exclusive technologies & optical patents. All Tintart performance lenses provide unique optimized tint view to maximally enhanced visual clarity, and made out of high-grade of lens material with anti-seawater corrosion & oil repel capability. Meanwhile, accurate cutting & automated manufacturng ensure that every pair of lenses can be perfectly & smoothly fit into your frames. Go ahead & get the performance lenses now, your sunglass will be instantly refreshed as new with Tintart.   TINTART - THE ART OF TINT YOU ARE MAKING A SAFE & WONDERFUL CHOICE TO PROTECT YOUR VISION. [COMPATIBLE] 100% fit Fives Squared sunglasses [PERFORMANCE COATINGS] Anti-Scratch, Anti-seawater, Oil repel, Dust repel & Reduces fog [VIEW TINT] Tintart exclusive optimized view [POLARIZATION] High-precision Polarized [PROTECTION] 100% UVA/B/C protection [TECHNOLOGIES] 'PLAY ON THE BEACH' design with new Tintart anti-corrosion technology [ANTI-GLARE] Polarized lenses improves contrast, increase clarity & eliminate glare [IMPACT RESISTANT] Exceeds ANSI high-impact resistance standards [MANUFACTURER] Tintart Optics [PLEASE NOTE] Purchase does not include frame   Truly & Seriously Tintart lenses are truly anti-corrosion coated and 5 times more seawater resistant than other traditional lenses, 'OPEN . REPLACE . SMILE' - We promi"
B0C1GZ3Z4R,"CXK Bluetooth Headphones Wireless Earbuds 52H Playtime Bluetooth 5.3 Neckband Bluetooth Wireless Headphones, IPX7 Waterproof HiFi Deep Bass Earphones with USB-C Fast Charging for Sport Running Gym",CXK,Electronics,"Headphones, Earbuds & Accessories",2023,94,25.99,4.5,true,bluetooth headphones
B0126MEK3C,ALLOSUN Fuel Injector Cleaner Tester & Adapter DIY Cleaning Tool Kit Set (Fuel Injector Tester),ALLOSUN,Automotive,Replacement Parts,2015,2312,32.99,4.4,true,"The tester can help diagnose injector problems, you can use it to test each injector individually to help identify stuck, leaking or burnt-out conditions. It uses 12V vehicle battery for power. It has 4 pulse modes, the continuous mode (mode 4) helps identify good or bad injector. The mode lock feature ensures test condition uniformity. It can work with any fuel pressure tester."
B01LMN6D40,Physicians Formula Murumuru Butter Bronzer| Cream Shimmer Makeup| Light Bronzer,Physicians Formula,Beauty & Personal Care,Makeup,2024,34027,11.99,4.6,true,"Add a touch of warmth to your complexion with the help of Physicians Formula Murumuru Butter Bronzer. Feel the rejuvenating power of murumuru butter, tucuma butter, and cupuaçu butter, as they work together to restore, moisturize and protect your skin. Lusciously creamy and formulated especially for sensitive skin, this bronzer applies smoothly while serving as the perfect base for a number of artistic and natural looks. This bronzer serves as a perfect base for other Physicians Formula Murumuru Butter makeup, such as our series of blendable cream eyeshadows, blushes, highlighters, and lip creams. About Physicians Formula: It all started in 1937, when leading allergist Dr. Frank Crandall created Physicians Formula as an expression of love for his wife Edith, who suffered from lupus and longed for makeup that wouldn’t aggravate her sensitive skin. Since then, we have continued Dr. Crandall’s concept of “healthy beauty.” To this day, every one of our products is carefully crafted and tested to meet our strict requirements: they are hypoallergenic, safe for sensitive skin and eyes, and created without any of the 150+ known harsh ingredients found in other personal care items.Package Includes: Bronzer (1) Size: 0.38 oz. This Product Is: Hypoallergenic. Paraben-Free. Gluten-Free. Cruelty-Free. Oil-Free. Non-Comedogenic."
B08NW4N1R1,FANMATS NFL Mens Man Cave Starter,FANMATS,Sports & Outdoors,Fan Shop,2020,157,17.99,4.7,true,"Show your support for your favorite team with this officially licensed rug from Sports Licensing Solutions. Perfect for your office, den, man cave or child's room. Face is 100 percent nylon and chromojet printed for color fastness with non-skid recycled backing.Muestra tu apoyo a tu equipo favorito con esta alfombra con licencia oficial de Sports Licensing Solutions. Perfecto para la oficina, la cueva del hombre o la habitación de los niños. La cara es 100% de nailon y cromojet impreso para mayor solidez del color con respaldo reciclado antideslizante.הראו את תמיכתכם בקבוצה האהובה עליכם עם השטיח המורשה רשמית הזה מבית Sports Licensing Solutions. מושלם עבור המשרד, חדר העבודה, חדר הגברים או החדר של הילד. הפנים עשויות 100% ניילון והדפסת chromojet לעמידות צבע עם גב ממוחזר נגד החלקה.Zeigen Sie Ihre Unterstützung für Ihr Lieblings-Team mit diesem offiziell lizenzierten Teppich von Sports Licensing Solutions. Perfekt für Ihr Büro, Höhle, Männerhöhle oder Kinderzimmer. Vorderseite aus 100 % Nylon und Chromojet-Druck für Farbechtheit mit rutschfester recycelter Rückseite.أظهر دعمك لفريقك المفضل مع هذه السجادة المرخصة رسميًا من سبورتس لاينس سولوشنز. مثالي لمكتبك أو غرفة نومك أو كهف الرجل أو غرفة الأطفال. الوجه مصنوع من النايلون بنسبة 100% ومطبوع بالكروم من أجل ثبات اللون مع دعم غير منزلق معاد تدويره.Mostre seu apoio ao seu time favorito com este tapete oficialmente licenciado da Sports Licensing Solutions. Perfeito para o seu escritório, recanto, caverna masculina ou quarto de criança. "
